id,group,quest_timing,fps_wk_hr,total_wk_hr,roleplay_wk_hr,strategy_wk_hr,years_play,gaming_ability_connection,media_reports,choice_famil_RT,choice_famil_correct_sum,simon_famil_RT,simon_famil_correct_sum,alt_famil_RT,alt_famil_correct_sum,digit_famil_correct_sum,digit_famil_max,choice_1_RT,choice_2_RT,choice_1_correct,choice_2_correct,choice_mean_RT,choice_total_correct,simon_1_RT,simon_2_RT,simon_1_correct,simon_2_correct,simon_mean_RT,simon_total_correct,alt_1_RT,alt_2_RT,alt_1_correct,alt_2_correct,alt_mean_RT,alt_total_correct,digit_1_correct,digit_2_correct,digit_1_max,digit_2_max,average_digit_max
95,2,1,2,3,2,3,5,10,2,500.496250000197,8,571.987500000091,8,1279.21562500023,3,4,4,363.580833333306,345.24062500001,24,24,354.410729166658,48,493.617708333356,514.016249999902,22,24,503.816979166629,46,785.912291666856,847.2614583333,24,24,816.586875000078,48,5,3,7,5,6
96,2,1,1,3,2,2,5,9,2,340.812500013271,8,465.734999990673,7,1615.07874997915,7,4,4,354.769375000615,320.631666666789,24,24,337.700520833702,48,554.994374993107,484.773333339642,21,22,519.883854166374,43,714.389791663659,677.636458334746,23,23,696.013124999202,46,5,6,6,8,7
97,2,1,3,5,2,1,5,8,1,397.125,8,466.375,8,1457.625,5,4,4,331.541666666667,297.208333333333,24,24,314.375,48,413.958333333333,389.125,23,23,401.541666666667,46,776.875,798.875,24,22,787.875,46,3,6,4,8,6
98,2,1,2,2,1,1,5,9,1,671.707499999911,8,524.45250000028,8,1539.24687500034,7,4,4,436.914999999772,352.92479166651,24,24,394.919895833141,48,483.229166666812,474.706458333079,23,21,478.967812499945,44,1037.21354166684,1037.14291666688,19,21,1037.17822916686,40,6,6,7,8,7.5
99,2,1,2,2,1,2,5,9,1,426.25,8,660.725,6,2872.125,4,4,4,368.75,339.333333333333,24,24,354.041666666667,48,579.166666666667,519.375,23,23,549.270833333333,46,1402.29166666667,1205.08333333333,21,21,1303.6875,42,3,3,4,5,4.5
100,2,1,2,2,2,1,5,7,2,445.688124993467,8,418.523749976885,7,1338.1650000083,8,3,4,357.945833340636,318.676041676857,24,24,338.310937508747,48,424.020624996047,460.646041673802,23,24,442.333333334924,47,701.868749994901,727.218124981543,24,22,714.543437488222,46,4,4,6,6,6
101,2,1,3,3,1,1,5,7,2,421.625000000002,8,1168.25,5,555.375000000001,7,3,0,436.749999999999,380.374999999999,24,24,408.562499999999,48,612.5,531.458333333334,23,22,571.979166666667,45,560.25,787.583333333331,15,11,673.916666666666,26,8,9,7,11,9
102,2,1,2,2,2,2,5,8,2,389.625,8,771.875,8,5496.375,7,4,4,479.416666666667,446.958333333333,24,24,463.1875,48,579.25,540.958333333333,24,24,560.104166666667,48,975.833333333333,972.625,24,23,974.229166666667,47,9,9,11,11,11
103,2,1,2,2,2,2,3,8,1,366.753750000271,8,781.569874999947,6,2211.15624999992,8,4,4,340.402500000285,343.823750000032,24,23,342.113125000158,47,490.417291666745,484.805000000127,18,20,487.611145833436,38,985.615416666254,839.835625000051,17,20,912.725520833152,37,5,6,3,8,5.5
104,2,1,2,2,2,2,5,7,2,490.753125006449,8,479.441875009798,7,1209.76875003544,7,4,4,356.458333345169,335.901875014921,24,24,346.180104180045,48,470.238333344848,437.385000012,24,23,453.811666678424,47,856.82812499969,908.57041667429,24,23,882.69927083699,47,5,6,6,7,6.5
105,2,1,4,6,3,2,5,9,1,331.875,8,463.5,8,1758.75,7,4,4,273.583333333333,244.416666666667,23,24,259,47,422.75,418.583333333333,22,21,420.666666666667,43,921.083333333333,1153.54166666667,24,19,1037.3125,43,7,6,9,8,8.5
106,2,1,1,4,1,1,3,4,1,589.466875000653,8,475.394374998359,7,1157.65937499782,2,4,4,445.919374998994,369.845000002291,23,24,407.882187500642,47,460.915416666467,513.38666666561,22,23,487.151041666039,45,878.785833333192,869.484374999956,23,23,874.135104166574,46,5,3,7,4,5.5
107,2,1,3,4,1,3,5,10,1,436.996875010664,8,457.478124968475,8,976.575624954421,8,3,2,395.201458314356,345.667916650806,23,24,370.434687482581,47,401.834791652315,408.193124952959,21,23,405.013958302637,44,664.030624951314,646.766875026515,23,22,655.398749988914,45,9,9,11,11,11
108,2,1,2,2,1,2,5,7,1,371.146250079619,8,507.078749971697,8,1517.76374998735,6,4,4,370.392083316498,332.291250029812,23,24,351.341666673155,47,468.047291661302,472.85020830653,22,24,470.448749983916,46,1257.80791668997,1190.10937500085,23,22,1223.95864584541,45,6,9,8,11,9.5
109,2,1,3,4,1,1,5,4,1,329.297499964014,8,702.71874993341,8,1654.88499993808,5,4,4,316.578958329046,309.207916647817,24,24,312.893437488431,48,519.656875015547,516.559791663894,24,23,518.108333339721,47,1009.72854168504,857.401458342793,23,24,933.565000013914,47,3,3,5,5,5
110,2,1,3,3,1,2,5,7,2,527.595624997048,8,487.858125008643,8,1448.00624999334,6,4,4,338.898124995467,326.400624990735,24,23,332.649374993101,47,463.358541661971,476.790624998102,23,23,470.074583330036,46,942.576041658564,734.148541669129,24,24,838.362291663846,48,4,4,6,6,6
111,2,1,3,3,1,1,5,8,1,390.12000002549,8,617.084375000559,8,1076.95374992909,6,3,3,336.915624987644,328.247916690695,24,24,332.58177083917,48,537.197708336559,511.293958338986,23,22,524.245833337773,45,927.285208318305,807.111458319317,17,21,867.198333318811,38,6,9,7,11,9
112,2,1,2,3,3,1,5,9,2,416.685624993988,8,522.156874998473,8,1042.5018750102,5,3,1,377.596249988225,352.016666676112,24,24,364.806458332168,48,414.919374986008,458.643749996554,18,23,436.781562491281,41,866.10083335836,935.1874999896,18,23,900.64416667398,41,4,4,5,6,5.5
113,2,1,2,2,2,2,5,1,2,374.517499998547,8,457.732499999111,6,971.391250002853,7,4,4,352.495833332796,329.22270833357,24,23,340.859270833183,47,461.484999998599,418.828541668214,21,24,440.156770833407,45,938.355208333936,848.60479166673,20,19,893.480000000333,39,5,6,6,8,7
114,2,1,1,2,1,2,4,8,2,401.552499999525,8,700.325374970244,6,1326.28500001738,7,3,0,424.756458320189,280.351875029737,24,21,352.554166674963,45,441.743541693237,474.879375018645,22,23,458.311458355941,45,1262.96312497774,895.261875004508,19,14,1079.11249999112,33,8,9,6,11,8.5
115,2,1,3,5,3,3,5,8,1,426.424375000806,8,476.266250000208,7,2277.04312500055,5,4,4,361.91104166619,375.544166666562,24,24,368.727604166376,48,529.880833332906,519.559583333224,24,24,524.720208333065,48,1994.36104166656,2610.4750000001,14,19,2302.41802083333,33,8,9,10,11,10.5
116,2,1,2,2,2,2,5,8,1,362.875000000002,8,621.25,4,803.874999999999,6,4,4,367.166666666667,341.125,24,23,354.145833333333,47,556.541666666667,568.958333333333,23,21,562.75,44,740.208333333334,771.875,14,16,756.041666666667,30,4,7,5,8,6.5
117,2,1,2,5,1,3,2,9,2,473,8,541.375,8,1559.125,8,4,4,411.625,333.208333333333,22,23,372.416666666667,45,442.041666666667,544.151666666667,21,21,493.096666666667,42,763.541666666667,727.666666666667,24,21,745.604166666667,45,6,6,6,7,6.5
118,2,1,2,2,1,1,5,7,1,473.978750000008,8,522.657499999998,7,1146.4675,8,3,4,378.163333333343,351.521666666667,24,24,364.842500000005,48,454.815208333338,384.962916666669,22,22,419.889062500003,44,940.563749999995,917.912083333332,24,23,929.237916666664,47,5,4,5,4,4.5
119,2,1,2,3,2,1,5,7,1,361.901249969378,8,458.60937499674,8,1276.00562493899,5,4,4,272.705416651055,280.535833337732,23,23,276.620624994393,46,449.795833294047,442.528958345065,22,21,446.162395819556,43,827.977500021613,945.119583309861,24,23,886.548541665737,47,5,5,6,0,3
120,2,1,1,2,1,1,5,8,1,337.926875001358,8,611.148749996573,8,1285.49750000093,8,4,4,452.972291664992,481.965624999551,24,24,467.468958332271,48,550.907708334004,495.975833333432,24,24,523.441770833718,48,1176.45437499838,1070.52458333358,23,23,1123.48947916598,46,8,7,8,8,8
121,2,2,3,3,1,1,5,6,1,449.988125015807,8,482.937500011758,8,1393.62562500901,8,4,4,406.810833337659,315.130833327809,24,23,360.970833332734,47,609.395208334414,639.762708335822,23,20,624.578958335118,43,936.287500003042,1222.56479166875,21,21,1079.4261458359,42,3,3,4,5,4.5
122,2,2,2,3,2,2,5,10,2,409.253124997122,8,462.919375000638,7,1357.92437500004,7,4,4,355.518749999646,339.180833332345,24,24,347.349791665996,48,433.779791666893,402.284791666413,23,24,418.032291666653,47,801.836666667138,784.26166666668,24,24,793.049166666909,48,5,6,7,7,7
123,2,2,1,2,2,2,4,6,2,519.536875000995,8,805.65150000166,6,1606.4231249984,8,4,4,447.798958333199,448.477708331969,24,24,448.138333332584,48,552.544875000048,494.601666667222,22,22,523.573270833635,44,973.906250001164,824.117291665971,24,24,899.011770833567,48,4,6,6,8,7
124,2,2,2,2,1,1,5,6,2,528.262499996345,8,519.79500001471,8,1520.58437500091,6,2,0,358.252916674246,309.782916660576,24,24,334.017916667411,48,509.545833347753,493.133749987464,21,22,501.339791667609,43,1053.45416667114,898.247083343449,20,22,975.850625007297,42,3,6,4,8,6
125,2,2,2,4,1,2,5,8,1,449.000000000066,8,562.749999999938,7,1554.87499999998,5,2,3,368.624999999875,369.041666666687,24,24,368.833333333281,48,564.333333333348,498.166666666744,23,22,531.250000000046,45,1520.25000000001,1163.04166666665,19,20,1341.64583333333,39,2,2,4,4,4
126,2,2,5,3,3,3,5,9,2,340.060624977923,8,487.00937499234,8,766.919374975259,7,4,4,322.303333329425,314.880208335429,24,24,318.591770832427,48,372.243749996414,374.737708339429,23,23,373.490729167922,46,768.123333327822,638.665208340778,23,24,703.3942708343,47,5,4,5,5,5
127,2,2,4,6,2,6,5,10,2,441.293749998295,8,562.827499998093,7,872.700625001016,7,4,4,454.941249998228,437.881041667424,24,23,446.411145832826,47,587.793541668361,605.587500003215,21,23,596.690520835788,44,920.306041665754,929.306458335001,16,9,924.806250000377,25,6,9,5,11,8
128,2,2,3,3,1,1,5,8,1,407.814374999987,8,505.011875000036,8,1896.92562500011,7,4,4,425.965,381.555833333378,24,24,403.760416666689,48,441.161458333341,401.596458333322,24,23,421.378958333331,47,1206.91104166667,1133.23604166662,24,23,1170.07354166664,47,7,9,7,11,9
129,2,2,2,2,1,1,5,9,1,340.752500000003,8,429.316875000001,8,1199.39749999999,7,4,4,305.768124999991,320.903750000012,24,23,313.335937500001,47,476.230208333343,437.337916666677,24,24,456.78406250001,48,862.021458333331,759.354375000011,22,24,810.687916666671,46,7,7,9,9,9
130,2,2,1,3,2,2,5,6,2,389.200625009835,8,479.493124999863,7,1473.56624999884,7,4,4,319.06395833236,299.750208333232,24,23,309.407083332796,47,553.278125000361,511.768333334961,20,21,532.523229167661,41,846.554166666465,702.11187500172,24,24,774.333020834092,48,7,5,8,7,7.5
131,2,2,3,4,3,2,5,6,2,483.490624996193,8,530.255624995334,8,2406.55999998853,2,4,4,378.321249991132,352.357083337362,24,24,365.339166664247,48,482.915208323296,474.317083329273,24,23,478.616145826284,47,1084.55333334374,758.586666665603,20,24,921.570000004673,44,4,4,6,6,6
132,2,2,2,3,1,1,5,7,2,353.75,8,621.875,8,1247.75,8,4,4,310.958333333333,265.708333333333,24,23,288.333333333333,47,441.916666666667,410.25,24,24,426.083333333333,48,787.25,739.666666666667,23,24,763.458333333333,47,4,3,4,5,4.5
133,2,2,2,6,6,1,5,10,1,322,8,496,5,1143.875,7,4,4,287,282.083333333333,24,22,284.541666666667,46,499.708333333333,475.833333333333,23,21,487.770833333333,44,855.75,712.5,23,24,784.125,47,6,3,6,5,5.5
134,2,2,2,3,2,2,2,8,2,686.770625000236,8,483.211875000052,8,936.253124999666,8,2,0,436.795833333349,375.289791666469,24,24,406.042812499909,48,494.484791666726,451.743125000045,23,22,473.113958333386,45,771.472083333303,742.130416666783,24,23,756.801250000043,47,5,4,7,6,6.5
135,2,2,2,2,1,2,5,7,3,569.186875014566,8,579.928125021979,8,1576.88125001732,3,1,0,361.850208336061,375.631874994724,24,22,368.741041665392,46,544.976041647412,555.01458334038,20,21,549.995312493896,41,826.580416658544,656.979375009541,18,14,741.779895834043,32,7,7,8,4,6
136,2,2,1,2,1,1,5,10,2,532.613125002172,8,461.314999998649,7,1286.44437500043,7,3,1,365.131041665033,349.733333333764,24,24,357.432187499398,48,450.315833333661,459.804791665495,21,21,455.060312499578,42,801.70916666854,875.700833332909,23,20,838.705000000725,43,5,6,7,7,7
137,2,2,2,3,1,2,5,9,1,569.443124986719,8,624.313749969588,8,2199.35062497098,8,4,4,465.589999992517,372.122083349192,24,24,418.856041670855,48,593.215833355013,577.386041681166,24,24,585.300937518089,48,1284.3770833327,926.108125010311,23,24,1105.24260417151,47,9,9,11,11,11
138,2,2,2,3,1,1,4,7,1,614.986249999674,8,769.153124999775,8,1135.37624999958,5,4,4,401.462916666787,395.178124999954,23,24,398.320520833371,47,674.314583333702,588.975208333371,24,24,631.644895833536,48,1239.37520833321,841.365833333081,12,12,1040.37052083315,24,8,9,6,11,8.5
139,2,2,1,1,1,1,1,6,2,417.095624999888,8,436.27062500002,7,787.225625000019,8,4,4,359.491874999852,338.362916666672,24,24,348.927395833262,48,400.638749999985,444.13916666675,24,23,422.388958333367,47,585.150833333349,658.150833333366,23,23,621.650833333357,46,8,7,9,8,8.5
140,2,2,1,3,1,1,5,8,2,639.875,8,575.75,7,783.375,7,4,4,436.333333333333,373.125,24,24,404.729166666667,48,585.291666666667,579.833333333333,22,24,582.5625,46,638.333333333333,542.125,18,18,590.229166666667,36,8,9,5,11,8
141,2,2,1,3,1,3,5,7,2,335.625,8,368.25,7,1670.875,8,4,4,319.75,297.791666666667,24,24,308.770833333333,48,477.791666666667,422.75,19,22,450.270833333333,41,1066.58333333333,944.833333333333,24,23,1005.70833333333,47,8,7,10,9,9.5
142,2,2,2,2,1,2,2,8,1,488.301250000063,8,558.571250000114,6,1143.41937499989,8,4,4,495.391666666516,441.753958333454,23,24,468.572812499985,47,494.793333333329,500.669791666721,23,22,497.731562500025,45,810.429791666669,835.095416666679,22,23,822.762604166674,45,4,4,6,6,6
143,2,2,1,2,1,1,5,7,2,860.3825,4,564.625,8,2199.625,8,4,4,376.25,311.875,24,23,344.0625,47,496.166666666667,508.25,22,22,502.208333333333,44,1063.54166666667,1048.79166666667,24,21,1056.16666666667,45,5,4,6,6,6
144,2,2,1,2,1,2,5,5,2,732.835,7,535.875,7,1157.375,8,4,4,435.125,358.291666666667,24,24,396.708333333333,48,472.791666666667,488.083333333333,19,19,480.4375,38,1422.5,1073.66666666667,21,19,1248.08333333333,40,5,4,6,0,3
145,2,2,1,2,2,2,5,7,2,359.999999956926,8,478.125000023283,5,1492.25000006845,2,4,4,340.041666699108,317.291666646876,24,24,328.666666672992,48,465.458333327357,447.541666624602,23,23,456.49999997598,46,1207.45833335483,1116.79166664059,21,23,1162.12499999771,44,4,4,6,6,6
146,2,2,3,4,3,2,5,10,1,341.625,8,575.125,5,1715.5,5,2,3,449.875,413.916666666667,24,24,431.895833333333,48,559.708333333333,546.166666666667,23,22,552.9375,45,1076,937.25,22,20,1006.625,42,7,7,4,8,6
147,2,2,1,3,3,1,4,8,2,455.590000012307,7,898.885000014178,5,1452.88625000103,8,4,4,431.13854166586,387.894000000888,24,23,409.516270833374,47,706.246124996994,596.833750008955,19,20,651.539937502974,39,1122.50958332879,987.442708336554,23,22,1054.97614583267,45,3,3,5,5,5
148,2,2,1,4,3,3,5,10,1,540.703749989916,7,454.188749994501,6,1174.4875000004,8,4,4,388.689166662516,331.247499996001,24,24,359.968333329258,48,437.309166666334,441.100416663782,22,19,439.204791665058,41,788.742916656095,668.591875000857,23,24,728.667395828476,47,8,8,9,7,8
149,2,2,3,6,2,4,5,10,1,505.611874999886,8,451.525624996066,8,2199.56187499702,6,4,4,511.736458331749,435.41354166761,24,24,473.574999999679,48,492.542499999521,524.603333332683,23,24,508.572916666102,47,1535.62333333381,1078.31645833297,21,23,1306.96989583339,44,8,8,5,10,7.5
150,2,2,2,2,1,1,4,10,2,307.686875003128,8,428.933750001306,8,957.453749999331,7,4,4,273.457291665788,272.8181249992,23,23,273.137708332494,46,402.251875000123,400.966458333642,21,22,401.609166666882,43,693.613958334026,650.153333333947,21,18,671.883645833987,39,3,3,5,5,5
151,2,2,3,5,2,2,5,8,2,572.236249987327,8,688.043124995602,6,6009.21750000998,4,4,4,557.882708332424,459.319583329489,24,24,508.601145830956,48,605.686041657464,609.026875002504,23,24,607.356458329984,47,2492.43375000272,1653.37041666256,20,22,2072.90208333264,42,9,7,11,4,7.5
152,2,2,2,2,2,2,5,7,2,430.021250023856,8,566.211249984917,8,1015.55750000989,7,3,4,325.286458333721,331.139791659856,24,23,328.213124996789,47,521.935208317397,529.277083342701,24,22,525.606145830049,46,964.574583340436,949.167291682291,24,24,956.870937511364,48,9,9,11,11,11
153,2,2,1,2,2,2,5,10,1,368.875,8,447.125,8,933.375000000001,6,4,4,343.375,284.583333333334,24,23,313.979166666667,47,400.708333333333,391.333333333334,22,23,396.020833333333,45,819.291666666667,936.124999999999,18,15,877.708333333333,33,4,3,4,5,4.5
154,2,2,2,2,1,2,4,10,2,751.917749999995,6,439.501249999993,7,813.131875000013,4,4,4,365.111666666669,359.474166666667,24,24,362.292916666668,48,483.815625000015,423.64500000002,23,24,453.730312500018,47,1255.97083333335,1062.14500000001,19,23,1159.05791666668,42,6,6,8,8,8
155,2,2,2,2,1,1,5,10,2,568.830000018352,8,472.009374992922,8,1964.72375001758,8,4,4,335.664166666296,373.965333333158,24,21,354.814749999727,45,447.043958338327,406.614374995115,24,23,426.829166666721,47,1064.61312499596,826.041041659967,24,22,945.327083327963,46,5,4,7,4,5.5
156,2,2,2,2,1,2,5,10,2,437.411250022706,8,491.613749967655,8,876.070624974091,7,4,4,362.231041702519,430.153333387959,24,24,396.192187545239,48,466.628125005324,491.342500046206,23,23,478.985312525765,46,848.723333348365,879.058125021402,24,20,863.890729184883,44,8,6,10,6,8
157,2,2,1,2,1,2,5,7,2,333.25,8,659.500000000001,8,1698.25,8,4,4,299.333333333334,309.166666666669,24,24,304.250000000001,48,496.708333333333,499.083333333332,24,24,497.895833333332,48,1090.04166666667,1026.54166666667,24,24,1058.29166666667,48,4,4,6,6,6
158,2,2,2,3,1,1,5,9,1,498.875,8,504.375,7,1458,6,4,4,454.083333333333,421.25,24,24,437.666666666667,48,523.375,517.208333333333,22,24,520.291666666667,46,1039,853.291666666667,19,24,946.145833333333,43,6,5,6,4,5
159,2,2,2,2,2,2,5,7,2,347.25,8,469.25,7,1167.75,2,4,4,352.916666666667,311.291666666667,24,24,332.104166666667,48,450.291666666667,436.625,21,23,443.458333333333,44,947.5,825.208333333333,21,20,886.354166666667,41,6,4,8,6,7
160,2,1,2,2,2,2,5,8,1,423.75,8,446.5,7,1793.25,5,3,0,380.541666666667,348.916666666667,24,24,364.729166666667,48,466.833333333333,473.25,22,23,470.041666666667,45,1359.58333333333,838.208333333333,22,23,1098.89583333333,45,8,8,6,6,6
161,2,1,2,2,2,1,5,7,1,556.583750003483,8,819.443750020582,7,1749.48875003611,6,4,4,490.356874972349,415.110625006491,24,24,452.73374998942,48,629.839375013641,565.084166659896,24,23,597.461770836768,47,1467.2910416848,1054.32520832983,24,23,1260.80812500732,47,8,6,10,8,9
162,2,1,1,2,1,2,5,7,2,525.447499998336,8,726.841250001598,8,2221.88187499523,8,4,4,379.527291665606,325.10583333351,24,24,352.316562499558,48,573.74895833406,586.103541667399,19,20,579.926250000729,39,1323.90229166655,1066.68520833227,20,23,1195.29374999941,43,5,5,7,5,6
163,2,1,1,2,1,2,2,8,1,563.510624997434,8,546.639999993204,8,1310.9212499985,8,4,4,339.335833334189,317.017291667677,24,24,328.176562500933,48,479.096249997383,442.886250006268,24,24,460.991250001825,48,863.877291665025,1074.23937499698,24,24,969.058333331001,48,5,5,7,6,6.5
164,2,1,1,2,1,1,3,8,2,398.448124999959,8,543.354374999808,7,1479.74875,8,4,4,352.85874999992,342.515833333664,24,22,347.687291666792,46,585.444375000179,547.176041666641,22,22,566.31020833341,44,912.795416666692,804.938125000187,23,21,858.866770833439,44,2,3,4,5,4.5
165,2,1,1,2,1,2,1,6,2,426.875,7,789.87,6,2823.75,6,4,4,482.375,465.291666666667,24,24,473.833333333333,48,649.416666666667,646.083333333333,24,23,647.75,47,2985.41666666667,951.416666666667,23,24,1968.41666666667,47,5,6,4,8,6
166,2,1,4,4,2,1,5,8,2,508.317499996338,8,761.594374998822,7,1489.06187498505,2,1,2,535.596500010057,429.26270832686,23,24,482.429604168458,47,594.023749988992,546.169375006381,22,22,570.096562497687,44,1189.33666666271,1081.74020833637,19,16,1135.53843749954,35,5,5,5,5,5
167,2,1,3,3,1,2,5,8,1,536.998125011451,8,470.949374997872,7,1511.69437500357,5,4,4,351.011458335658,296.053958338841,24,24,323.532708337249,48,402.854999995422,386.078958336536,21,21,394.466979165979,42,927.163958340922,840.889583317524,23,22,884.026770829223,45,4,5,5,4,4.5
168,2,1,2,2,1,1,5,7,2,371.133749999899,8,565.781249999985,8,988.688749999878,7,4,4,365.818333333323,329.070416666507,24,24,347.444374999915,48,523.402500000013,548.493125000164,23,22,535.947812500088,45,863.149999999981,831.89270833346,22,24,847.521354166721,46,4,4,3,7,5
169,2,1,1,2,2,2,5,3,2,600.207499999669,8,565.631874999781,8,1871.84625000032,6,3,3,421.15437500009,375.745416666632,24,24,398.449895833361,48,681.818750000104,539.123958333372,19,24,610.471354166738,43,1205.92416666659,708.254166666848,16,14,957.089166666719,30,4,2,3,4,3.5
170,2,1,1,1,1,1,5,9,1,665.778750000004,8,877.591250000003,8,1976.826875,6,4,4,575.780416666667,510.471458333328,24,24,543.125937499997,48,652.491875000005,572.006458333317,24,24,612.249166666661,48,1251.91958333333,1189.69729166666,24,22,1220.80843749999,46,5,4,7,6,6.5
171,2,1,1,2,1,2,5,8,2,586.623249992234,7,591.164999990724,8,1065.75687503209,5,2,2,329.543125010484,303.927291630923,24,24,316.735208320703,48,523.408958310029,515.606666662886,23,22,519.507812486457,45,1227.13437498896,902.990416672158,21,24,1065.06239583056,45,9,8,11,4,7.5
172,2,1,1,3,2,2,5,7,2,330.608124990249,8,538.911249968805,8,1277.85124999355,3,3,0,303.148958322709,271.888749979553,24,24,287.518854151131,48,449.718124994736,391.422083320019,21,19,420.570104157378,40,1047.96541666049,842.166458339004,17,21,945.065937499749,38,6,4,8,6,7
173,2,1,2,3,1,2,5,8,1,373.667499999101,8,405.390625000109,8,1807.23812499946,7,4,4,323.503333333671,351.985416667048,24,24,337.74437500036,48,494.671041666455,453.147499999735,22,23,473.909270833095,45,1428.49833333275,925.682500000524,22,23,1177.09041666664,45,7,6,9,7,8
174,2,2,2,2,1,2,5,6,1,460.375,8,525.5,8,1681.375,8,2,0,468.875,355.375,24,24,412.125,48,442.291666666667,424.625,23,23,433.458333333333,46,1111.29166666667,923.75,21,20,1017.52083333333,41,6,8,6,5,5.5
175,2,2,1,3,2,3,5,9,2,541.838125001959,8,661.040625000169,8,2327.83437500257,7,4,4,416.635416666395,405.105208332922,24,24,410.870312499659,48,532.745208331714,529.033541668468,23,22,530.889375000091,45,1143.9827083268,948.865416664679,24,21,1046.42406249574,45,7,9,6,11,8.5
176,2,2,1,2,1,2,5,8,1,627.488124999218,8,470.831875005388,7,1770.98937499977,8,4,4,478.074999996655,406.622916658913,24,24,442.348958327784,48,551.439583350051,584.215833325288,23,23,567.827708337669,46,1196.85458332727,1180.38854166419,23,23,1188.62156249573,46,5,7,6,8,7
177,2,2,5,6,2,3,3,6,2,322.234375005792,8,416.710624995176,8,1193.36124999609,8,4,4,257.738541666186,292.481458337231,23,23,275.110000001708,46,400.017083335115,428.426666669111,22,23,414.221875002113,45,746.391041662719,690.241875002054,23,23,718.316458332386,46,9,9,11,11,11
178,2,2,1,1,2,1,4,7,2,401.248750044033,8,523.149999964517,5,758.779374940787,3,3,0,363.947708295503,352.999583332955,24,23,358.473645814229,47,547.62520835114,431.488750017403,21,21,489.556979184272,42,599.981875003626,591.577916735938,17,13,595.779895869782,30,6,7,6,5,5.5
179,2,2,2,3,2,1,5,7,2,475.588124994829,8,615.394375003234,8,2092.81749999354,6,4,4,413.21354166818,357.069791666921,24,23,385.14166666755,47,575.275624999146,533.53291666887,23,22,554.404270834008,45,1196.63145833814,1205.92791666544,16,15,1201.27968750179,31,4,6,4,7,5.5
180,2,2,3,6,1,1,5,7,2,502.776875000109,8,574.881250000544,8,1308.81499999896,8,3,0,378.815416666688,329.683124999671,24,24,354.249270833179,48,610.237916666392,563.11541666643,24,20,586.676666666411,44,1028.04124999981,895.439583333124,24,20,961.740416666468,44,7,8,5,5,5
181,2,2,2,2,1,2,5,10,1,550.889999999754,8,596.496249999746,8,1628.58375000019,8,4,4,419.047291666554,352.677916666304,24,24,385.862604166429,48,490.051458333483,524.415833333251,24,24,507.233645833367,48,981.267499999982,847.962291666666,24,24,914.614895833324,48,6,6,6,6,6
182,2,2,1,2,1,2,4,8,2,492.346874991199,8,492.161874994054,7,3006.51312500122,6,3,0,329.477500010398,285.865416653299,23,23,307.671458331849,46,403.620208332238,475.751458361628,24,22,439.685833346933,46,1059.91333335017,715.862499991393,22,22,887.887916670782,44,5,3,6,4,5
183,2,2,1,2,2,2,5,9,1,626.282499928493,8,499.104374961462,8,1864.63250004454,7,4,4,469.321666692849,413.558541603076,24,24,441.440104147963,48,508.236458350439,521.94833336398,21,24,515.092395857209,45,956.16520838424,774.640208362447,24,24,865.402708373343,48,5,2,7,2,4.5
184,2,2,4,6,1,2,5,6,2,329.058750000286,8,507.223750000094,7,749.919375000218,5,4,4,264.067708333338,290.001250000008,23,19,277.034479166673,42,403.367083333175,437.558750000107,20,21,420.462916666641,41,1512.14583333331,1415.48124999993,8,14,1463.81354166662,22,6,9,6,11,8.5
185,2,2,1,1,1,1,5,7,2,454.157500062138,8,676.3993750792,7,1332.0825000992,6,4,4,327.299791679252,340.707708208356,24,23,334.003749943804,47,524.607291697369,497.545625024941,22,22,511.076458361155,44,800.52458337741,784.645625021464,23,22,792.585104199437,45,5,6,6,8,7
186,2,2,2,3,2,2,5,7,1,601.448124998569,8,564.561875005893,8,2561.4862500006,7,4,4,494.251041668273,371.594791664393,24,24,432.922916666333,48,566.400625000824,499.439583330968,22,24,532.920104165896,46,1293.93187500318,1341.19875000154,23,23,1317.56531250236,46,6,5,6,6,6
187,2,2,1,2,2,3,4,8,2,478.371249977499,8,745.624999981374,8,1296.35499988217,5,3,2,563.65937499019,392.113541679767,24,24,477.886458334979,48,639.511374870695,524.006041814573,16,22,581.758708342634,38,888.310624946219,908.206249858874,11,14,898.258437402546,25,8,8,4,0,2
